Date,Open,High,Low,Close
2020-08-11,10.648718196544044,10.696684662057756,10.456848674882455,10.504816055297852
2020-08-12,10.504815743277106,10.648717880249023,10.408881900197484,10.648717880249023
2020-08-13,10.696684344338006,10.792619102319286,10.600750501258384,10.648717880249023
2020-08-14,10.648718895878527,10.792620131673475,10.552784128747398,10.74465274810791
2020-08-17,10.74465249007719,11.128390634484564,10.696685107663553,10.984488487243652
2020-08-18,10.984487886765159,10.984487886765159,10.744651902709581,10.84058666229248
2020-08-19,10.888553860300563,10.888553860300563,10.648717880249023,10.648717880249023
2020-08-20,10.648718126715876,10.840586732217616,10.312947380911572,10.408882141113281
2020-08-21,10.504816227437308,10.744652218542734,10.504816227437308,10.696684837341309
2020-08-24,10.744651723328646,10.792619102319286,10.600750501258384,10.648717880249023
2020-08-25,10.74465290793677,11.032456298709544,10.74465290793677,10.936521530151367
2020-08-26,10.984488063771531,11.080422824900344,10.888554217544405,11.032455444335938
2020-08-27,11.032455266556608,11.032455266556608,10.744651902709581,10.84058666229248
2020-08-28,10.840587254904465,11.03245586965729,10.792619872490826,10.984488487243652
2020-08-31,11.080422824900344,11.224324051691877,10.888554217544405,11.032455444335938
2020-09-01,11.12839020546475,11.17635667112747,10.936520683207123,11.032455444335938
2020-09-02,11.080423252070927,11.080423252070927,10.888554637318101,10.984488487243652
2020-09-03,11.131602122063933,11.27871542742262,11.082564041836509,11.180639266967773
2020-09-04,11.033526607181715,11.327754170437954,11.033526607181715,11.278716087341309
2020-09-07,11.27871562577,11.671018403841256,11.27871562577,11.42582893371582
2020-09-08,11.572943538168323,11.867171098566192,11.376792143010954,11.621981620788574
2020-09-09,11.425829437680699,11.572943687438965,11.327754206498833,11.572943687438965
2020-09-10,11.621981580057621,11.621981580057621,11.278715938242529,11.327754020690918
2020-09-11,11.229678153991697,11.376792405243398,11.033526754313085,11.2296781539917
2020-09-14,11.327753675790104,11.37679175674541,11.082564206337173,11.13160228729248
2020-09-15,11.131602122063933,11.229677347195196,11.082564041836509,11.180639266967773
2020-09-16,11.180639581836122,11.180639581836122,11.033526272334441,11.082564353942871
2020-09-17,11.082564041836509,11.229677347195196,11.082564041836509,11.180639266967773
2020-09-18,11.180639581836122,11.229677663444553,11.082564353942871,11.082564353942871
2020-09-21,11.082564653108003,11.082564653108003,10.935450404311476,10.984488487243652
2020-09-22,10.935450213477646,10.935450213477646,10.690260738419191,10.739298820495605
2020-09-23,10.739298969904647,10.837375135421949,10.641223739710979,10.690260887145996
2020-09-24,10.592185466022084,10.69026069444789,10.396034073846856,10.44507122039795
2020-09-25,10.494109006604091,10.641223248083323,10.396033780941528,10.543147087097168
2020-09-28,10.59218550958998,10.78833690257202,10.396034116607941,10.739298820495605
2020-09-29,10.739298473745887,10.788336554238963,10.494109006604091,10.543147087097168
2020-09-30,10.641223547896795,10.641223547896795,10.445071220397951,10.44507122039795
2020-10-05,10.494109006604091,10.69026039325281,10.445070926111015,10.543147087097168
2020-10-06,10.543147740407225,10.690261055678796,10.543147740407225,10.641223907470703
2020-10-07,10.641223248083323,10.641223248083323,10.543147087097168,10.543147087097168
2020-10-08,10.69026039325281,10.69026039325281,10.494109006604091,10.543147087097168
2020-10-12,10.641223248083323,10.641223248083323,10.445070926111015,10.543147087097168
2020-10-13,10.543147384147373,10.592185466022084,10.396034073846856,10.44507122039795
2020-10-14,10.445071072566893,10.59218531610889,10.39603392670983,10.494109153747559
2020-10-15,10.494109302272662,10.543147384147373,10.396034073846856,10.44507122039795
2020-10-16,10.494109470722753,10.543147553384618,10.396034240722656,10.396034240722656
2020-10-19,10.445071072566893,10.543147234928226,10.39603392670983,10.494109153747559
2020-10-20,10.494109153747559,10.543147234928226,10.445071072566893,10.494109153747559
2020-10-21,10.494109302272662,10.543147384147373,10.445071220397951,10.44507122039795
2020-10-22,10.445071388060889,10.494109470722753,10.396034240722656,10.396034240722656
2020-10-23,10.396034261241358,10.739298969904647,10.396034261241358,10.690260887145996
2020-10-26,10.739299154805884,11.033526721099946,10.739299154805884,10.935450553894043
2020-10-27,10.935449913332162,10.935449913332162,10.788336606464359,10.837374687194824
2020-10-28,10.886412916645977,11.033526225523515,10.690260591044451,10.788336753845215
2020-10-29,10.690261055678796,10.739299139210535,10.543147740407225,10.641223907470703
2020-10-30,10.641223100258632,10.739298324558764,10.592185020446777,10.592185020446777
2020-11-02,10.641223100258632,10.69026024474691,10.543146940634923,10.592185020446777
2020-11-03,10.641223591666396,10.739298820495605,10.59218550958998,10.739298820495605
2020-11-04,10.739298380344676,10.984487845354023,10.69026030027809,10.886412620544434
2020-11-05,10.886412916645977,10.886412916645977,10.788336753845215,10.788336753845215
2020-11-06,10.739298672444832,10.886412916645977,10.690260591044451,10.788336753845215
2020-11-09,10.886412767925291,10.935449913332162,10.788336606464359,10.837374687194824
2020-11-10,11.916208267211914,11.916208267211914,11.916208267211914,11.916208267211914
2020-11-11,11.572943722453532,11.916208435614097,11.278716157370443,11.867171287536621
2020-11-12,11.76909476429578,11.867170928127692,11.572943371955573,11.671018600463867
2020-11-13,11.671018768085192,11.720056850705442,11.425829290307574,11.621981620788574
2020-11-16,11.671018104588779,11.769094264253656,11.523904800415039,11.523904800415039
2020-11-17,11.769095120734375,11.96524651901522,11.671018953932132,11.867171287536621
2020-11-18,11.86717130379736,12.504663582914523,11.769095136860727,12.161397933959961
2020-11-19,12.259473505187458,12.455624894205737,12.112360197254649,12.357549667358398
2020-11-20,12.357549667358397,12.455624894205737,12.210435424101988,12.357549667358398
2020-11-23,12.406586813120267,12.455624894205737,12.259473505187458,12.357549667358398
2020-11-24,12.455624580383299,12.749852124159386,12.35754935600699,12.4556245803833
2020-11-25,12.553700990425567,13.436382704032438,12.553700990425567,12.995041847229004
2020-11-26,12.995041847229002,13.191193235216797,12.946003766401155,12.995041847229004
2020-11-27,12.896965784477691,12.896965784477691,12.553701086697519,12.651776313781738
2020-11-30,12.602738968749687,12.946003661105502,12.406586647033691,12.406586647033691
2020-12-01,12.455624779289726,12.798890408397435,12.406586698656684,12.700814247131348
2020-12-02,12.749852234261704,13.338307326895524,12.700814153988288,13.044079780578613
2020-12-03,13.191193432416117,13.38734482333624,13.093118204617861,13.24023151397705
2020-12-04,13.289269246622109,13.387344471845354,13.044079780578615,13.044079780578613
2020-12-07,13.093118008884698,13.191193235216797,12.798890459241209,12.995041847229004
2020-12-08,12.946003620031782,13.338307326895524,12.896965539758366,13.044079780578613
2020-12-09,13.142155647277832,13.240231812611817,13.093118499934471,13.142155647277832
2020-12-10,13.142155498515534,13.240231662739347,12.995042187503433,13.191193580627441
2020-12-11,13.191193536902324,13.191193536902324,12.749852670005325,12.896965980529785
2020-12-14,12.896966169266502,13.338307977945801,12.79889093925615,13.142155647277832
2020-12-15,13.191193768644828,14.319065932000049,13.142155685833968,13.436383247375488
2020-12-16,13.828686518061408,13.926761745122082,13.4363828038479,13.583497047424316
2020-12-17,13.681572274484992,13.73061035567713,13.4363828038479,13.583497047424316
2020-12-18,13.485420720640244,13.828686349476886,13.338307414180877,13.63253402709961
2020-12-21,13.632534386622083,14.0738761882866,13.534459158170558,13.828686714172363
2020-12-22,13.828686731596761,13.877723878222502,12.700814588055964,12.896965980529785
2020-12-23,12.651776818029779,12.847929150663253,11.96524645978354,12.798891067504883
2020-12-24,12.798890751954684,13.044080226377863,12.651776506106605,12.896965980529785
2020-12-25,12.89696614811744,12.995042313290593,12.798890918267913,12.847929000854492
2020-12-28,12.749852378413362,13.289269396872491,12.700814297585513,12.995041847229004
2020-12-29,13.19119391591617,13.485421480742554,13.0440806011648,13.387345314025879
2020-12-30,13.28926989527881,13.28926989527881,12.896966169266502,13.142155647277832
